title,name,value
27.10.2022,1 kk (tod.pv/360),"1,133"
27.10.2022,3 kk (tod.pv/360),"1,605"
27.10.2022,6 kk (tod.pv/360),"2,118"
27.10.2022,12 kk (tod.pv/360),"2,671"
26.10.2022,Eonia (tod.pv/360),
26.10.2022,1 kk (tod.pv/360),"1,109"
26.10.2022,3 kk (tod.pv/360),"1,578"
26.10.2022,6 kk (tod.pv/360),"2,103"
26.10.2022,12 kk (tod.pv/360),"2,690"
25.10.2022,Eonia (tod.pv/360),
25.10.2022,1 kk (tod.pv/360),"1,038"
25.10.2022,3 kk (tod.pv/360),"1,577"
25.10.2022,6 kk (tod.pv/360),"2,106"
25.10.2022,12 kk (tod.pv/360),"2,725"
24.10.2022,Eonia (tod.pv/360),
24.10.2022,1 kk (tod.pv/360),"0,979"
24.10.2022,3 kk (tod.pv/360),"1,558"
24.10.2022,6 kk (tod.pv/360),"2,132"
24.10.2022,12 kk (tod.pv/360),"2,738"
21.10.2022,Eonia (tod.pv/360),
21.10.2022,1 kk (tod.pv/360),"0,983"
21.10.2022,3 kk (tod.pv/360),"1,543"
21.10.2022,6 kk (tod.pv/360),"2,107"
21.10.2022,12 kk (tod.pv/360),"2,778"
20.10.2022,Eonia (tod.pv/360),
20.10.2022,1 kk (tod.pv/360),"0,943"
20.10.2022,3 kk (tod.pv/360),"1,502"
20.10.2022,6 kk (tod.pv/360),"2,083"
20.10.2022,12 kk (tod.pv/360),"2,733"
19.10.2022,Eonia (tod.pv/360),
19.10.2022,1 kk (tod.pv/360),"0,938"
19.10.2022,3 kk (tod.pv/360),"1,462"
19.10.2022,6 kk (tod.pv/360),"2,057"
19.10.2022,12 kk (tod.pv/360),"2,684"
18.10.2022,Eonia (tod.pv/360),
18.10.2022,1 kk (tod.pv/360),"0,919"
18.10.2022,3 kk (tod.pv/360),"1,456"
18.10.2022,6 kk (tod.pv/360),"2,038"
18.10.2022,12 kk (tod.pv/360),"2,698"
17.10.2022,Eonia (tod.pv/360),
17.10.2022,1 kk (tod.pv/360),"0,913"
17.10.2022,3 kk (tod.pv/360),"1,458"
17.10.2022,6 kk (tod.pv/360),"2,032"
17.10.2022,12 kk (tod.pv/360),"2,679"
14.10.2022,Eonia (tod.pv/360),
14.10.2022,1 kk (tod.pv/360),"0,892"
14.10.2022,3 kk (tod.pv/360),"1,403"
14.10.2022,6 kk (tod.pv/360),"2,027"
14.10.2022,12 kk (tod.pv/360),"2,677"
13.10.2022,Eonia (tod.pv/360),
13.10.2022,1 kk (tod.pv/360),"0,845"
13.10.2022,3 kk (tod.pv/360),"1,378"
13.10.2022,6 kk (tod.pv/360),"2,012"
13.10.2022,12 kk (tod.pv/360),"2,661"
12.10.2022,Eonia (tod.pv/360),
12.10.2022,1 kk (tod.pv/360),"0,854"
12.10.2022,3 kk (tod.pv/360),"1,363"
12.10.2022,6 kk (tod.pv/360),"1,998"
12.10.2022,12 kk (tod.pv/360),"2,659"
11.10.2022,Eonia (tod.pv/360),
11.10.2022,1 kk (tod.pv/360),"0,843"
11.10.2022,3 kk (tod.pv/360),"1,340"
11.10.2022,6 kk (tod.pv/360),"2,003"
11.10.2022,12 kk (tod.pv/360),"2,693"
10.10.2022,Eonia (tod.pv/360),
10.10.2022,1 kk (tod.pv/360),"0,809"
10.10.2022,3 kk (tod.pv/360),"1,319"
10.10.2022,6 kk (tod.pv/360),"1,962"
10.10.2022,12 kk (tod.pv/360),"2,639"
7.10.2022,Eonia (tod.pv/360),
7.10.2022,1 kk (tod.pv/360),"0,783"
7.10.2022,3 kk (tod.pv/360),"1,288"
7.10.2022,6 kk (tod.pv/360),"1,897"
7.10.2022,12 kk (tod.pv/360),"2,552"
6.10.2022,Eonia (tod.pv/360),
6.10.2022,1 kk (tod.pv/360),"0,733"
6.10.2022,3 kk (tod.pv/360),"1,248"
6.10.2022,6 kk (tod.pv/360),"1,838"
6.10.2022,12 kk (tod.pv/360),"2,470"
5.10.2022,Eonia (tod.pv/360),
5.10.2022,1 kk (tod.pv/360),"0,706"
5.10.2022,3 kk (tod.pv/360),"1,200"
5.10.2022,6 kk (tod.pv/360),"1,731"
5.10.2022,12 kk (tod.pv/360),"2,363"
4.10.2022,Eonia (tod.pv/360),
4.10.2022,1 kk (tod.pv/360),"0,664"
4.10.2022,3 kk (tod.pv/360),"1,173"
4.10.2022,6 kk (tod.pv/360),"1,762"
4.10.2022,12 kk (tod.pv/360),"2,410"
3.10.2022,Eonia (tod.pv/360),
3.10.2022,1 kk (tod.pv/360),"0,674"
3.10.2022,3 kk (tod.pv/360),"1,185"
3.10.2022,6 kk (tod.pv/360),"1,775"
3.10.2022,12 kk (tod.pv/360),"2,500"
30.9.2022,Eonia (tod.pv/360),
30.9.2022,1 kk (tod.pv/360),"0,679"
30.9.2022,3 kk (tod.pv/360),"1,173"
30.9.2022,6 kk (tod.pv/360),"1,809"
30.9.2022,12 kk (tod.pv/360),"2,556"
29.9.2022,Eonia (tod.pv/360),
29.9.2022,1 kk (tod.pv/360),"0,666"
29.9.2022,3 kk (tod.pv/360),"1,160"
29.9.2022,6 kk (tod.pv/360),"1,800"
29.9.2022,12 kk (tod.pv/360),"2,578"
28.9.2022,Eonia (tod.pv/360),
28.9.2022,1 kk (tod.pv/360),"0,685"
28.9.2022,3 kk (tod.pv/360),"1,193"
28.9.2022,6 kk (tod.pv/360),"1,858"
28.9.2022,12 kk (tod.pv/360),"2,621"
27.9.2022,Eonia (tod.pv/360),
27.9.2022,1 kk (tod.pv/360),"0,722"
27.9.2022,3 kk (tod.pv/360),"1,228"
27.9.2022,6 kk (tod.pv/360),"1,851"
27.9.2022,12 kk (tod.pv/360),"2,625"
26.9.2022,Eonia (tod.pv/360),
26.9.2022,1 kk (tod.pv/360),"0,700"
26.9.2022,3 kk (tod.pv/360),"1,168"
26.9.2022,6 kk (tod.pv/360),"1,803"
26.9.2022,12 kk (tod.pv/360),"2,563"
23.9.2022,Eonia (tod.pv/360),
23.9.2022,1 kk (tod.pv/360),"0,698"
23.9.2022,3 kk (tod.pv/360),"1,153"
23.9.2022,6 kk (tod.pv/360),"1,803"
23.9.2022,12 kk (tod.pv/360),"2,500"
22.9.2022,Eonia (tod.pv/360),
22.9.2022,1 kk (tod.pv/360),"0,680"
22.9.2022,3 kk (tod.pv/360),"1,120"
22.9.2022,6 kk (tod.pv/360),"1,763"
22.9.2022,12 kk (tod.pv/360),"2,442"
21.9.2022,Eonia (tod.pv/360),
21.9.2022,1 kk (tod.pv/360),"0,708"
21.9.2022,3 kk (tod.pv/360),"1,118"
21.9.2022,6 kk (tod.pv/360),"1,766"
21.9.2022,12 kk (tod.pv/360),"2,416"
20.9.2022,Eonia (tod.pv/360),
20.9.2022,1 kk (tod.pv/360),"0,700"
20.9.2022,3 kk (tod.pv/360),"1,100"
20.9.2022,6 kk (tod.pv/360),"1,740"
20.9.2022,12 kk (tod.pv/360),"2,338"
19.9.2022,Eonia (tod.pv/360),
19.9.2022,1 kk (tod.pv/360),"0,692"
19.9.2022,3 kk (tod.pv/360),"1,066"
19.9.2022,6 kk (tod.pv/360),"1,737"
19.9.2022,12 kk (tod.pv/360),"2,295"
16.9.2022,Eonia (tod.pv/360),
16.9.2022,1 kk (tod.pv/360),"0,678"
16.9.2022,3 kk (tod.pv/360),"1,063"
16.9.2022,6 kk (tod.pv/360),"1,672"
16.9.2022,12 kk (tod.pv/360),"2,263"
15.9.2022,Eonia (tod.pv/360),
15.9.2022,1 kk (tod.pv/360),"0,680"
15.9.2022,3 kk (tod.pv/360),"1,030"
15.9.2022,6 kk (tod.pv/360),"1,608"
15.9.2022,12 kk (tod.pv/360),"2,223"
14.9.2022,Eonia (tod.pv/360),
14.9.2022,1 kk (tod.pv/360),"0,669"
14.9.2022,3 kk (tod.pv/360),"1,013"
14.9.2022,6 kk (tod.pv/360),"1,548"
14.9.2022,12 kk (tod.pv/360),"2,156"
13.9.2022,Eonia (tod.pv/360),
13.9.2022,1 kk (tod.pv/360),"0,619"
13.9.2022,3 kk (tod.pv/360),"1,000"
13.9.2022,6 kk (tod.pv/360),"1,538"
13.9.2022,12 kk (tod.pv/360),"2,102"
12.9.2022,Eonia (tod.pv/360),
12.9.2022,1 kk (tod.pv/360),"0,586"
12.9.2022,3 kk (tod.pv/360),"0,988"
12.9.2022,6 kk (tod.pv/360),"1,494"
12.9.2022,12 kk (tod.pv/360),"2,075"
9.9.2022,Eonia (tod.pv/360),
9.9.2022,1 kk (tod.pv/360),"0,480"
9.9.2022,3 kk (tod.pv/360),"0,934"
9.9.2022,6 kk (tod.pv/360),"1,442"
9.9.2022,12 kk (tod.pv/360),"2,015"
8.9.2022,Eonia (tod.pv/360),
8.9.2022,1 kk (tod.pv/360),"0,381"
8.9.2022,3 kk (tod.pv/360),"0,836"
8.9.2022,6 kk (tod.pv/360),"1,354"
8.9.2022,12 kk (tod.pv/360),"1,903"
7.9.2022,Eonia (tod.pv/360),
7.9.2022,1 kk (tod.pv/360),"0,394"
7.9.2022,3 kk (tod.pv/360),"0,822"
7.9.2022,6 kk (tod.pv/360),"1,363"
7.9.2022,12 kk (tod.pv/360),"1,913"
6.9.2022,Eonia (tod.pv/360),
6.9.2022,1 kk (tod.pv/360),"0,368"
6.9.2022,3 kk (tod.pv/360),"0,816"
6.9.2022,6 kk (tod.pv/360),"1,337"
6.9.2022,12 kk (tod.pv/360),"1,921"
5.9.2022,Eonia (tod.pv/360),
5.9.2022,1 kk (tod.pv/360),"0,298"
5.9.2022,3 kk (tod.pv/360),"0,783"
5.9.2022,6 kk (tod.pv/360),"1,298"
5.9.2022,12 kk (tod.pv/360),"1,874"
2.9.2022,Eonia (tod.pv/360),
2.9.2022,1 kk (tod.pv/360),"0,314"
2.9.2022,3 kk (tod.pv/360),"0,763"
2.9.2022,6 kk (tod.pv/360),"1,290"
2.9.2022,12 kk (tod.pv/360),"1,896"
1.9.2022,Eonia (tod.pv/360),
1.9.2022,1 kk (tod.pv/360),"0,228"
1.9.2022,3 kk (tod.pv/360),"0,712"
1.9.2022,6 kk (tod.pv/360),"1,240"
1.9.2022,12 kk (tod.pv/360),"1,851"
31.8.2022,Eonia (tod.pv/360),
31.8.2022,1 kk (tod.pv/360),"0,230"
31.8.2022,3 kk (tod.pv/360),"0,654"
31.8.2022,6 kk (tod.pv/360),"1,203"
31.8.2022,12 kk (tod.pv/360),"1,778"
30.8.2022,Eonia (tod.pv/360),
30.8.2022,1 kk (tod.pv/360),"0,196"
30.8.2022,3 kk (tod.pv/360),"0,620"
30.8.2022,6 kk (tod.pv/360),"1,193"
30.8.2022,12 kk (tod.pv/360),"1,758"
29.8.2022,Eonia (tod.pv/360),
29.8.2022,1 kk (tod.pv/360),"0,120"
29.8.2022,3 kk (tod.pv/360),"0,582"
29.8.2022,6 kk (tod.pv/360),"1,077"
29.8.2022,12 kk (tod.pv/360),"1,612"
26.8.2022,Eonia (tod.pv/360),
26.8.2022,1 kk (tod.pv/360),"0,094"
26.8.2022,3 kk (tod.pv/360),"0,542"
26.8.2022,6 kk (tod.pv/360),"0,983"
26.8.2022,12 kk (tod.pv/360),"1,482"
25.8.2022,Eonia (tod.pv/360),
25.8.2022,1 kk (tod.pv/360),"0,085"
25.8.2022,3 kk (tod.pv/360),"0,518"
25.8.2022,6 kk (tod.pv/360),"0,984"
25.8.2022,12 kk (tod.pv/360),"1,483"
24.8.2022,Eonia (tod.pv/360),
24.8.2022,1 kk (tod.pv/360),"0,079"
24.8.2022,3 kk (tod.pv/360),"0,493"
24.8.2022,6 kk (tod.pv/360),"0,947"
24.8.2022,12 kk (tod.pv/360),"1,427"
23.8.2022,Eonia (tod.pv/360),
23.8.2022,1 kk (tod.pv/360),"0,059"
23.8.2022,3 kk (tod.pv/360),"0,468"
23.8.2022,6 kk (tod.pv/360),"0,926"
23.8.2022,12 kk (tod.pv/360),"1,398"
22.8.2022,Eonia (tod.pv/360),
22.8.2022,1 kk (tod.pv/360),"0,046"
22.8.2022,3 kk (tod.pv/360),"0,453"
22.8.2022,6 kk (tod.pv/360),"0,908"
22.8.2022,12 kk (tod.pv/360),"1,344"
19.8.2022,Eonia (tod.pv/360),
19.8.2022,1 kk (tod.pv/360),"0,026"
19.8.2022,3 kk (tod.pv/360),"0,430"
19.8.2022,6 kk (tod.pv/360),"0,862"
19.8.2022,12 kk (tod.pv/360),"1,258"
18.8.2022,Eonia (tod.pv/360),
18.8.2022,1 kk (tod.pv/360),"0,003"
18.8.2022,3 kk (tod.pv/360),"0,391"
18.8.2022,6 kk (tod.pv/360),"0,826"
18.8.2022,12 kk (tod.pv/360),"1,229"
17.8.2022,Eonia (tod.pv/360),
17.8.2022,1 kk (tod.pv/360),"-0,014"
17.8.2022,3 kk (tod.pv/360),"0,351"
17.8.2022,6 kk (tod.pv/360),"0,753"
17.8.2022,12 kk (tod.pv/360),"1,146"
16.8.2022,Eonia (tod.pv/360),
16.8.2022,1 kk (tod.pv/360),"-0,028"
16.8.2022,3 kk (tod.pv/360),"0,333"
16.8.2022,6 kk (tod.pv/360),"0,735"
16.8.2022,12 kk (tod.pv/360),"1,118"
15.8.2022,Eonia (tod.pv/360),
15.8.2022,1 kk (tod.pv/360),"-0,016"
15.8.2022,3 kk (tod.pv/360),"0,339"
15.8.2022,6 kk (tod.pv/360),"0,745"
15.8.2022,12 kk (tod.pv/360),"1,158"
12.8.2022,Eonia (tod.pv/360),
12.8.2022,1 kk (tod.pv/360),"-0,035"
12.8.2022,3 kk (tod.pv/360),"0,333"
12.8.2022,6 kk (tod.pv/360),"0,766"
12.8.2022,12 kk (tod.pv/360),"1,163"
11.8.2022,Eonia (tod.pv/360),
11.8.2022,1 kk (tod.pv/360),"-0,027"
11.8.2022,3 kk (tod.pv/360),"0,321"
11.8.2022,6 kk (tod.pv/360),"0,764"
11.8.2022,12 kk (tod.pv/360),"1,141"
10.8.2022,Eonia (tod.pv/360),
10.8.2022,1 kk (tod.pv/360),"-0,025"
10.8.2022,3 kk (tod.pv/360),"0,325"
10.8.2022,6 kk (tod.pv/360),"0,774"
10.8.2022,12 kk (tod.pv/360),"1,152"
9.8.2022,Eonia (tod.pv/360),
9.8.2022,1 kk (tod.pv/360),"-0,015"
9.8.2022,3 kk (tod.pv/360),"0,321"
9.8.2022,6 kk (tod.pv/360),"0,737"
9.8.2022,12 kk (tod.pv/360),"1,113"
8.8.2022,Eonia (tod.pv/360),
8.8.2022,1 kk (tod.pv/360),"-0,032"
8.8.2022,3 kk (tod.pv/360),"0,301"
8.8.2022,6 kk (tod.pv/360),"0,729"
8.8.2022,12 kk (tod.pv/360),"1,110"
5.8.2022,Eonia (tod.pv/360),
5.8.2022,1 kk (tod.pv/360),"-0,041"
5.8.2022,3 kk (tod.pv/360),"0,277"
5.8.2022,6 kk (tod.pv/360),"0,678"
5.8.2022,12 kk (tod.pv/360),"1,023"
4.8.2022,Eonia (tod.pv/360),
4.8.2022,1 kk (tod.pv/360),"-0,039"
4.8.2022,3 kk (tod.pv/360),"0,269"
4.8.2022,6 kk (tod.pv/360),"0,689"
4.8.2022,12 kk (tod.pv/360),"1,014"
3.8.2022,Eonia (tod.pv/360),
3.8.2022,1 kk (tod.pv/360),"-0,040"
3.8.2022,3 kk (tod.pv/360),"0,252"
3.8.2022,6 kk (tod.pv/360),"0,667"
3.8.2022,12 kk (tod.pv/360),"0,963"
2.8.2022,Eonia (tod.pv/360),
2.8.2022,1 kk (tod.pv/360),"-0,048"
2.8.2022,3 kk (tod.pv/360),"0,260"
2.8.2022,6 kk (tod.pv/360),"0,652"
2.8.2022,12 kk (tod.pv/360),"0,926"
1.8.2022,Eonia (tod.pv/360),
1.8.2022,1 kk (tod.pv/360),"-0,062"
1.8.2022,3 kk (tod.pv/360),"0,246"
1.8.2022,6 kk (tod.pv/360),"0,654"
1.8.2022,12 kk (tod.pv/360),"0,942"
29.7.2022,Eonia (tod.pv/360),
29.7.2022,1 kk (tod.pv/360),"-0,071"
29.7.2022,3 kk (tod.pv/360),"0,232"
29.7.2022,6 kk (tod.pv/360),"0,653"
29.7.2022,12 kk (tod.pv/360),"0,921"
28.7.2022,Eonia (tod.pv/360),
28.7.2022,1 kk (tod.pv/360),"-0,035"
28.7.2022,3 kk (tod.pv/360),"0,267"
28.7.2022,6 kk (tod.pv/360),"0,660"
28.7.2022,12 kk (tod.pv/360),"1,044"
27.7.2022,Eonia (tod.pv/360),
27.7.2022,1 kk (tod.pv/360),"-0,062"
27.7.2022,3 kk (tod.pv/360),"0,238"
27.7.2022,6 kk (tod.pv/360),"0,631"
27.7.2022,12 kk (tod.pv/360),"1,013"
26.7.2022,Eonia (tod.pv/360),
26.7.2022,1 kk (tod.pv/360),"-0,089"
26.7.2022,3 kk (tod.pv/360),"0,212"
26.7.2022,6 kk (tod.pv/360),"0,623"
26.7.2022,12 kk (tod.pv/360),"1,033"
25.7.2022,Eonia (tod.pv/360),
25.7.2022,1 kk (tod.pv/360),"-0,131"
25.7.2022,3 kk (tod.pv/360),"0,233"
25.7.2022,6 kk (tod.pv/360),"0,633"
25.7.2022,12 kk (tod.pv/360),"1,040"
22.7.2022,Eonia (tod.pv/360),
22.7.2022,1 kk (tod.pv/360),"-0,170"
22.7.2022,3 kk (tod.pv/360),"0,200"
22.7.2022,6 kk (tod.pv/360),"0,706"
22.7.2022,12 kk (tod.pv/360),"1,200"
21.7.2022,Eonia (tod.pv/360),
21.7.2022,1 kk (tod.pv/360),"-0,252"
21.7.2022,3 kk (tod.pv/360),"0,145"
21.7.2022,6 kk (tod.pv/360),"0,632"
21.7.2022,12 kk (tod.pv/360),"1,142"
20.7.2022,Eonia (tod.pv/360),
20.7.2022,1 kk (tod.pv/360),"-0,259"
20.7.2022,3 kk (tod.pv/360),"0,125"
20.7.2022,6 kk (tod.pv/360),"0,635"
20.7.2022,12 kk (tod.pv/360),"1,164"
19.7.2022,Eonia (tod.pv/360),
19.7.2022,1 kk (tod.pv/360),"-0,325"
19.7.2022,3 kk (tod.pv/360),"0,042"
19.7.2022,6 kk (tod.pv/360),"0,534"
19.7.2022,12 kk (tod.pv/360),"1,052"
18.7.2022,Eonia (tod.pv/360),
18.7.2022,1 kk (tod.pv/360),"-0,320"
18.7.2022,3 kk (tod.pv/360),"0,047"
18.7.2022,6 kk (tod.pv/360),"0,503"
18.7.2022,12 kk (tod.pv/360),"1,015"
15.7.2022,Eonia (tod.pv/360),
15.7.2022,1 kk (tod.pv/360),"-0,317"
15.7.2022,3 kk (tod.pv/360),"0,072"
15.7.2022,6 kk (tod.pv/360),"0,532"
15.7.2022,12 kk (tod.pv/360),"1,057"
14.7.2022,Eonia (tod.pv/360),
14.7.2022,1 kk (tod.pv/360),"-0,378"
14.7.2022,3 kk (tod.pv/360),"0,002"
14.7.2022,6 kk (tod.pv/360),"0,448"
14.7.2022,12 kk (tod.pv/360),"0,952"
13.7.2022,Eonia (tod.pv/360),
13.7.2022,1 kk (tod.pv/360),"-0,421"
13.7.2022,3 kk (tod.pv/360),"-0,052"
13.7.2022,6 kk (tod.pv/360),"0,363"
13.7.2022,12 kk (tod.pv/360),"0,865"
12.7.2022,Eonia (tod.pv/360),
12.7.2022,1 kk (tod.pv/360),"-0,400"
12.7.2022,3 kk (tod.pv/360),"-0,058"
12.7.2022,6 kk (tod.pv/360),"0,379"
12.7.2022,12 kk (tod.pv/360),"0,926"
11.7.2022,Eonia (tod.pv/360),
11.7.2022,1 kk (tod.pv/360),"-0,398"
11.7.2022,3 kk (tod.pv/360),"-0,070"
11.7.2022,6 kk (tod.pv/360),"0,365"
11.7.2022,12 kk (tod.pv/360),"0,969"
8.7.2022,Eonia (tod.pv/360),
8.7.2022,1 kk (tod.pv/360),"-0,427"
8.7.2022,3 kk (tod.pv/360),"-0,087"
8.7.2022,6 kk (tod.pv/360),"0,322"
8.7.2022,12 kk (tod.pv/360),"0,972"
7.7.2022,Eonia (tod.pv/360),
7.7.2022,1 kk (tod.pv/360),"-0,464"
7.7.2022,3 kk (tod.pv/360),"-0,141"
7.7.2022,6 kk (tod.pv/360),"0,238"
7.7.2022,12 kk (tod.pv/360),"0,821"
6.7.2022,Eonia (tod.pv/360),
6.7.2022,1 kk (tod.pv/360),"-0,465"
6.7.2022,3 kk (tod.pv/360),"-0,152"
6.7.2022,6 kk (tod.pv/360),"0,226"
6.7.2022,12 kk (tod.pv/360),"0,839"
5.7.2022,Eonia (tod.pv/360),
5.7.2022,1 kk (tod.pv/360),"-0,460"
5.7.2022,3 kk (tod.pv/360),"-0,145"
5.7.2022,6 kk (tod.pv/360),"0,234"
5.7.2022,12 kk (tod.pv/360),"0,939"
4.7.2022,Eonia (tod.pv/360),
4.7.2022,1 kk (tod.pv/360),"-0,485"
4.7.2022,3 kk (tod.pv/360),"-0,165"
4.7.2022,6 kk (tod.pv/360),"0,241"
4.7.2022,12 kk (tod.pv/360),"0,897"
1.7.2022,Eonia (tod.pv/360),
1.7.2022,1 kk (tod.pv/360),"-0,506"
1.7.2022,3 kk (tod.pv/360),"-0,176"
1.7.2022,6 kk (tod.pv/360),"0,238"
1.7.2022,12 kk (tod.pv/360),"0,961"
30.6.2022,Eonia (tod.pv/360),
30.6.2022,1 kk (tod.pv/360),"-0,508"
30.6.2022,3 kk (tod.pv/360),"-0,195"
30.6.2022,6 kk (tod.pv/360),"0,263"
30.6.2022,12 kk (tod.pv/360),"1,037"
29.6.2022,Eonia (tod.pv/360),
29.6.2022,1 kk (tod.pv/360),"-0,535"
29.6.2022,3 kk (tod.pv/360),"-0,191"
29.6.2022,6 kk (tod.pv/360),"0,278"
29.6.2022,12 kk (tod.pv/360),"1,068"
28.6.2022,Eonia (tod.pv/360),
28.6.2022,1 kk (tod.pv/360),"-0,536"
28.6.2022,3 kk (tod.pv/360),"-0,211"
28.6.2022,6 kk (tod.pv/360),"0,225"
28.6.2022,12 kk (tod.pv/360),"1,022"
27.6.2022,Eonia (tod.pv/360),
27.6.2022,1 kk (tod.pv/360),"-0,551"
27.6.2022,3 kk (tod.pv/360),"-0,218"
27.6.2022,6 kk (tod.pv/360),"0,223"
27.6.2022,12 kk (tod.pv/360),"0,948"
24.6.2022,Eonia (tod.pv/360),
24.6.2022,1 kk (tod.pv/360),"-0,553"
24.6.2022,3 kk (tod.pv/360),"-0,218"
24.6.2022,6 kk (tod.pv/360),"0,223"
24.6.2022,12 kk (tod.pv/360),"0,975"
23.6.2022,Eonia (tod.pv/360),
23.6.2022,1 kk (tod.pv/360),"-0,528"
23.6.2022,3 kk (tod.pv/360),"-0,186"
23.6.2022,6 kk (tod.pv/360),"0,273"
23.6.2022,12 kk (tod.pv/360),"1,089"
22.6.2022,Eonia (tod.pv/360),
22.6.2022,1 kk (tod.pv/360),"-0,512"
22.6.2022,3 kk (tod.pv/360),"-0,172"
22.6.2022,6 kk (tod.pv/360),"0,291"
22.6.2022,12 kk (tod.pv/360),"1,108"
21.6.2022,Eonia (tod.pv/360),
21.6.2022,1 kk (tod.pv/360),"-0,512"
21.6.2022,3 kk (tod.pv/360),"-0,163"
21.6.2022,6 kk (tod.pv/360),"0,289"
21.6.2022,12 kk (tod.pv/360),"1,115"
20.6.2022,Eonia (tod.pv/360),
20.6.2022,1 kk (tod.pv/360),"-0,500"
20.6.2022,3 kk (tod.pv/360),"-0,178"
20.6.2022,6 kk (tod.pv/360),"0,273"
20.6.2022,12 kk (tod.pv/360),"1,091"
17.6.2022,Eonia (tod.pv/360),
17.6.2022,1 kk (tod.pv/360),"-0,487"
17.6.2022,3 kk (tod.pv/360),"-0,169"
17.6.2022,6 kk (tod.pv/360),"0,291"
17.6.2022,12 kk (tod.pv/360),"1,124"
16.6.2022,Eonia (tod.pv/360),
16.6.2022,1 kk (tod.pv/360),"-0,498"
16.6.2022,3 kk (tod.pv/360),"-0,172"
16.6.2022,6 kk (tod.pv/360),"0,249"
16.6.2022,12 kk (tod.pv/360),"1,058"
15.6.2022,Eonia (tod.pv/360),
15.6.2022,1 kk (tod.pv/360),"-0,494"
15.6.2022,3 kk (tod.pv/360),"-0,182"
15.6.2022,6 kk (tod.pv/360),"0,237"
15.6.2022,12 kk (tod.pv/360),"1,067"
14.6.2022,Eonia (tod.pv/360),
14.6.2022,1 kk (tod.pv/360),"-0,512"
14.6.2022,3 kk (tod.pv/360),"-0,243"
14.6.2022,6 kk (tod.pv/360),"0,175"
14.6.2022,12 kk (tod.pv/360),"0,957"
13.6.2022,Eonia (tod.pv/360),
13.6.2022,1 kk (tod.pv/360),"-0,536"
13.6.2022,3 kk (tod.pv/360),"-0,281"
13.6.2022,6 kk (tod.pv/360),"0,108"
13.6.2022,12 kk (tod.pv/360),"0,792"
10.6.2022,Eonia (tod.pv/360),
10.6.2022,1 kk (tod.pv/360),"-0,539"
10.6.2022,3 kk (tod.pv/360),"-0,298"
10.6.2022,6 kk (tod.pv/360),"0,083"
10.6.2022,12 kk (tod.pv/360),"0,680"
9.6.2022,Eonia (tod.pv/360),
9.6.2022,1 kk (tod.pv/360),"-0,533"
9.6.2022,3 kk (tod.pv/360),"-0,282"
9.6.2022,6 kk (tod.pv/360),"0,063"
9.6.2022,12 kk (tod.pv/360),"0,614"
8.6.2022,Eonia (tod.pv/360),
8.6.2022,1 kk (tod.pv/360),"-0,537"
8.6.2022,3 kk (tod.pv/360),"-0,302"
8.6.2022,6 kk (tod.pv/360),"0,034"
8.6.2022,12 kk (tod.pv/360),"0,569"
7.6.2022,Eonia (tod.pv/360),
7.6.2022,1 kk (tod.pv/360),"-0,525"
7.6.2022,3 kk (tod.pv/360),"-0,298"
7.6.2022,6 kk (tod.pv/360),"0,029"
7.6.2022,12 kk (tod.pv/360),"0,561"
6.6.2022,Eonia (tod.pv/360),
6.6.2022,1 kk (tod.pv/360),"-0,531"
6.6.2022,3 kk (tod.pv/360),"-0,314"
6.6.2022,6 kk (tod.pv/360),"0,009"
6.6.2022,12 kk (tod.pv/360),"0,521"
3.6.2022,Eonia (tod.pv/360),
3.6.2022,1 kk (tod.pv/360),"-0,538"
3.6.2022,3 kk (tod.pv/360),"-0,328"
3.6.2022,6 kk (tod.pv/360),"-0,008"
3.6.2022,12 kk (tod.pv/360),"0,486"
2.6.2022,Eonia (tod.pv/360),
2.6.2022,1 kk (tod.pv/360),"-0,538"
2.6.2022,3 kk (tod.pv/360),"-0,327"
2.6.2022,6 kk (tod.pv/360),"-0,017"
2.6.2022,12 kk (tod.pv/360),"0,450"
1.6.2022,Eonia (tod.pv/360),
1.6.2022,1 kk (tod.pv/360),"-0,541"
1.6.2022,3 kk (tod.pv/360),"-0,335"
1.6.2022,6 kk (tod.pv/360),"-0,034"
1.6.2022,12 kk (tod.pv/360),"0,417"
31.5.2022,Eonia (tod.pv/360),
31.5.2022,1 kk (tod.pv/360),"-0,546"
31.5.2022,3 kk (tod.pv/360),"-0,338"
31.5.2022,6 kk (tod.pv/360),"-0,045"
31.5.2022,12 kk (tod.pv/360),"0,390"
30.5.2022,Eonia (tod.pv/360),
30.5.2022,1 kk (tod.pv/360),"-0,545"
30.5.2022,3 kk (tod.pv/360),"-0,354"
30.5.2022,6 kk (tod.pv/360),"-0,068"
30.5.2022,12 kk (tod.pv/360),"0,361"
27.5.2022,Eonia (tod.pv/360),
27.5.2022,1 kk (tod.pv/360),"-0,545"
27.5.2022,3 kk (tod.pv/360),"-0,368"
27.5.2022,6 kk (tod.pv/360),"-0,076"
27.5.2022,12 kk (tod.pv/360),"0,358"
26.5.2022,Eonia (tod.pv/360),
26.5.2022,1 kk (tod.pv/360),"-0,544"
26.5.2022,3 kk (tod.pv/360),"-0,352"
26.5.2022,6 kk (tod.pv/360),"-0,061"
26.5.2022,12 kk (tod.pv/360),"0,360"
25.5.2022,Eonia (tod.pv/360),
