date,euribor_12_month,euribor_6_month,euribor_3_month,euribor_1_month
2000-09-02,5.261,5.044,4.829,4.664
2000-09-03,5.261,5.044,4.829,4.664
2000-09-04,5.213,5.016,4.816,4.648
2000-09-05,5.233,5.024,4.824,4.657
2000-09-06,5.272,5.049,4.833,4.671
2000-09-07,5.328,5.097,4.87,4.711
2000-09-08,5.293,5.085,4.86,4.706
2000-09-09,5.293,5.085,4.86,4.706
2000-09-10,5.293,5.085,4.86,4.706
2000-09-11,5.293,5.086,4.863,4.705
2000-09-12,5.289,5.077,4.861,4.702
2000-09-13,5.258,5.054,4.846,4.682
2000-09-14,5.241,5.044,4.831,4.663
2000-09-15,5.202,5.011,4.809,4.649
2000-09-16,5.202,5.011,4.809,4.649
2000-09-17,5.202,5.011,4.809,4.649
2000-09-18,5.208,5.011,4.816,4.664
2000-09-19,5.172,5.005,4.816,4.669
2000-09-20,5.168,5.002,4.818,4.669
2000-09-21,5.148,4.996,4.815,4.678
2000-09-22,5.118,4.982,4.811,4.685
2000-09-23,5.118,4.982,4.811,4.685
2000-09-24,5.118,4.982,4.811,4.685
2000-09-25,5.141,4.994,4.827,4.704
2000-09-26,5.189,5.045,4.884,4.774
2000-09-27,5.182,5.047,4.885,4.774
2000-09-28,5.2,5.065,4.999,4.786
2000-09-29,5.195,5.063,4.996,4.791
2000-09-30,5.195,5.063,4.996,4.791
2000-10-01,5.195,5.063,4.996,4.791
2000-10-02,5.173,5.047,4.991,4.787
2000-10-03,5.159,5.041,4.985,4.783
2000-10-04,5.155,5.04,4.981,4.777
2000-10-05,5.172,5.05,4.981,4.77
2000-10-06,5.214,5.091,5.021,4.846
2000-10-07,5.214,5.091,5.021,4.846
2000-10-08,5.214,5.091,5.021,4.846
2000-10-09,5.212,5.085,5.02,4.845
2000-10-10,5.205,5.079,5.016,4.84
2000-10-11,5.188,5.064,5.007,4.824
2000-10-12,5.185,5.061,5.007,4.821
2000-10-13,5.145,5.045,4.99,4.808
2000-10-14,5.145,5.045,4.99,4.808
2000-10-15,5.145,5.045,4.99,4.808
2000-10-16,5.194,5.07,5.009,4.821
2000-10-17,5.201,5.078,5.018,4.828
2000-10-18,5.189,5.074,5.016,4.825
2000-10-19,5.209,5.097,5.025,4.843
2000-10-20,5.225,5.113,5.039,4.859
2000-10-21,5.225,5.113,5.039,4.859
2000-10-22,5.225,5.113,5.039,4.859
2000-10-23,5.237,5.125,5.064,4.876
2000-10-24,5.28,5.16,5.1,4.914
2000-10-25,5.288,5.166,5.103,4.92
2000-10-26,5.305,5.194,5.125,4.938
2000-10-27,5.29,5.194,5.132,4.949
2000-10-28,5.29,5.194,5.132,4.949
2000-10-29,5.29,5.194,5.132,4.949
2000-10-30,5.288,5.197,5.138,4.956
2000-10-31,5.291,5.202,5.14,4.957
2000-11-01,5.272,5.195,5.137,4.956
2000-11-02,5.252,5.181,5.125,4.951
2000-11-03,5.251,5.175,5.125,4.948
2000-11-04,5.251,5.175,5.125,4.948
2000-11-05,5.251,5.175,5.125,4.948
2000-11-06,5.246,5.171,5.122,4.945
2000-11-07,5.245,5.168,5.119,4.943
2000-11-08,5.254,5.174,5.122,4.939
2000-11-09,5.253,5.174,5.123,4.937
2000-11-10,5.223,5.157,5.112,4.932
2000-11-11,5.223,5.157,5.112,4.932
2000-11-12,5.223,5.157,5.112,4.932
2000-11-13,5.201,5.143,5.106,4.919
2000-11-14,5.188,5.125,5.094,4.908
2000-11-15,5.179,5.12,5.085,4.892
2000-11-16,5.166,5.111,5.078,4.886
2000-11-17,5.15,5.095,5.062,4.873
2000-11-18,5.15,5.095,5.062,4.873
2000-11-19,5.15,5.095,5.062,4.873
2000-11-20,5.151,5.093,5.061,4.872
2000-11-21,5.161,5.1,5.07,4.886
2000-11-22,5.168,5.103,5.072,4.891
2000-11-23,5.167,5.103,5.07,4.893
2000-11-24,5.167,5.104,5.071,4.896
2000-11-25,5.167,5.104,5.071,4.896
2000-11-26,5.167,5.104,5.071,4.896
2000-11-27,5.171,5.112,5.075,4.899
2000-11-28,5.165,5.107,5.074,4.905
2000-11-29,5.131,5.098,5.069,5.046
2000-11-30,5.091,5.069,5.051,5.031
2000-12-01,5.054,5.03,5.021,5.017
2000-12-02,5.054,5.03,5.021,5.017
2000-12-03,5.054,5.03,5.021,5.017
2000-12-04,5.042,5.021,5.012,5.007
2000-12-05,5.025,5.011,5.006,5.001
2000-12-06,4.931,4.951,4.972,4.987
2000-12-07,4.907,4.931,4.956,4.974
2000-12-08,4.911,4.934,4.956,4.967
2000-12-09,4.911,4.934,4.956,4.967
2000-12-10,4.911,4.934,4.956,4.967
2000-12-11,4.941,4.955,4.967,4.975
2000-12-12,4.951,4.958,4.967,4.979
2000-12-13,4.942,4.955,4.966,4.977
2000-12-14,4.886,4.928,4.953,4.971
2000-12-15,4.876,4.924,4.949,4.965
2000-12-16,4.876,4.924,4.949,4.965
2000-12-17,4.876,4.924,4.949,4.965
2000-12-18,4.851,4.906,4.933,4.94
2000-12-19,4.833,4.893,4.916,4.929
2000-12-20,4.802,4.873,4.905,4.913
2000-12-21,4.767,4.851,4.892,4.905
2000-12-22,4.765,4.845,4.879,4.898
2000-12-23,4.765,4.845,4.879,4.898
2000-12-24,4.765,4.845,4.879,4.898
2000-12-25,4.765,4.845,4.879,4.898
2000-12-26,4.765,4.845,4.879,4.898
2000-12-27,4.755,4.841,4.88,4.896
2000-12-28,4.75,4.834,4.859,4.859
2000-12-29,4.749,4.833,4.855,4.857
2000-12-30,4.749,4.833,4.855,4.857
2000-12-31,4.749,4.833,4.855,4.857
2001-01-01,4.749,4.833,4.855,4.857
2001-01-02,4.692,4.788,4.844,4.851
2001-01-03,4.619,4.725,4.806,4.835
2001-01-04,4.526,4.631,4.741,4.789
2001-01-05,4.458,4.584,4.701,4.766
2001-01-06,4.458,4.584,4.701,4.766
2001-01-07,4.458,4.584,4.701,4.766
2001-01-08,4.451,4.576,4.687,4.762
2001-01-09,4.493,4.61,4.711,4.778
2001-01-10,4.577,4.686,4.775,4.812
2001-01-11,4.602,4.704,4.797,4.824
2001-01-12,4.598,4.711,4.8,4.827
2001-01-13,4.598,4.711,4.8,4.827
2001-01-14,4.598,4.711,4.8,4.827
2001-01-15,4.643,4.727,4.815,4.832
2001-01-16,4.588,4.7,4.801,4.823
2001-01-17,4.606,4.708,4.795,4.812
2001-01-18,4.563,4.687,4.778,4.797
2001-01-19,4.539,4.658,4.763,4.796
2001-01-20,4.539,4.658,4.763,4.796
2001-01-21,4.539,4.658,4.763,4.796
2001-01-22,4.541,4.649,4.757,4.789
2001-01-23,4.543,4.648,4.756,4.788
2001-01-24,4.586,4.671,4.767,4.796
2001-01-25,4.614,4.692,4.768,4.804
2001-01-26,4.615,4.694,4.784,4.816
2001-01-27,4.615,4.694,4.784,4.816
2001-01-28,4.615,4.694,4.784,4.816
2001-01-29,4.62,4.693,4.785,4.812
2001-01-30,4.613,4.686,4.781,4.81
2001-01-31,4.533,4.628,4.744,4.789
2001-02-01,4.505,4.606,4.714,4.776
2001-02-02,4.544,4.641,4.724,4.776
2001-02-03,4.544,4.641,4.724,4.776
2001-02-04,4.544,4.641,4.724,4.776
2001-02-05,4.546,4.64,4.728,4.773
2001-02-06,4.544,4.637,4.725,4.774
2001-02-07,4.551,4.644,4.727,4.774
2001-02-08,4.554,4.645,4.731,4.776
2001-02-09,4.591,4.658,4.734,4.775
2001-02-10,4.591,4.658,4.734,4.775
2001-02-11,4.591,4.658,4.734,4.775
2001-02-12,4.564,4.644,4.734,4.774
2001-02-13,4.565,4.645,4.733,4.773
2001-02-14,4.575,4.654,4.743,4.796
2001-02-15,4.608,4.666,4.747,4.8
2001-02-16,4.618,4.675,4.752,4.794
2001-02-17,4.618,4.675,4.752,4.794
2001-02-18,4.618,4.675,4.752,4.794
2001-02-19,4.613,4.674,4.759,4.811
2001-02-20,4.626,4.686,4.779,4.847
2001-02-21,4.644,4.7,4.789,4.852
2001-02-22,4.683,4.724,4.798,4.821
2001-02-23,4.691,4.735,4.807,4.82
2001-02-24,4.691,4.735,4.807,4.82
2001-02-25,4.691,4.735,4.807,4.82
2001-02-26,4.649,4.712,4.811,4.836
2001-02-27,4.616,4.706,4.81,4.836
2001-02-28,4.539,4.639,4.771,4.808
2001-03-01,4.532,4.629,4.756,4.806
2001-03-02,4.563,4.651,4.761,4.805
2001-03-03,4.563,4.651,4.761,4.805
2001-03-04,4.563,4.651,4.761,4.805
2001-03-05,4.585,4.659,4.761,4.807
2001-03-06,4.609,4.67,4.771,4.811
2001-03-07,4.58,4.663,4.776,4.816
2001-03-08,4.569,4.661,4.778,4.824
2001-03-09,4.567,4.662,4.782,4.833
2001-03-10,4.567,4.662,4.782,4.833
2001-03-11,4.567,4.662,4.782,4.833
2001-03-12,4.576,4.668,4.784,4.833
2001-03-13,4.553,4.661,4.783,4.823
2001-03-14,4.568,4.671,4.784,4.815
2001-03-15,4.511,4.626,4.767,4.806
2001-03-16,4.495,4.62,4.769,4.815
2001-03-17,4.495,4.62,4.769,4.815
2001-03-18,4.495,4.62,4.769,4.815
2001-03-19,4.487,4.616,4.769,4.816
2001-03-20,4.483,4.614,4.766,4.819
2001-03-21,4.447,4.59,4.753,4.818
2001-03-22,4.348,4.494,4.649,4.766
2001-03-23,4.317,4.436,4.574,4.677
2001-03-24,4.317,4.436,4.574,4.677
2001-03-25,4.317,4.436,4.574,4.677
2001-03-26,4.315,4.428,4.566,4.676
2001-03-27,4.301,4.41,4.56,4.67
2001-03-28,4.329,4.426,4.566,4.674
2001-03-29,4.307,4.413,4.554,4.666
2001-03-30,4.322,4.424,4.561,4.698
2001-03-31,4.322,4.424,4.561,4.698
2001-04-01,4.322,4.424,4.561,4.698
2001-04-02,4.314,4.431,4.571,4.722
2001-04-03,4.348,4.454,4.586,4.73
2001-04-04,4.304,4.419,4.572,4.705
2001-04-05,4.339,4.441,4.573,4.7
2001-04-06,4.351,4.451,4.574,4.696
2001-04-07,4.351,4.451,4.574,4.696
2001-04-08,4.351,4.451,4.574,4.696
2001-04-09,4.297,4.412,4.559,4.689
2001-04-10,4.291,4.404,4.554,4.669
2001-04-11,4.337,4.436,4.583,4.729
2001-04-12,4.536,4.613,4.742,4.883
2001-04-13,4.536,4.613,4.742,4.883
2001-04-14,4.536,4.613,4.742,4.883
2001-04-15,4.536,4.613,4.742,4.883
2001-04-16,4.536,4.613,4.742,4.883
2001-04-17,4.578,4.643,4.765,4.887
2001-04-18,4.626,4.68,4.779,4.899
2001-04-19,4.479,4.556,4.677,4.789
2001-04-20,4.591,4.653,4.765,4.817
2001-04-21,4.591,4.653,4.765,4.817
2001-04-22,4.591,4.653,4.765,4.817
2001-04-23,4.579,4.647,4.754,4.811
2001-04-24,4.642,4.706,4.773,4.813
2001-04-25,4.639,4.707,4.78,4.82
2001-04-26,4.62,4.697,4.779,4.82
2001-04-27,4.577,4.671,4.77,4.817
2001-04-28,4.577,4.671,4.77,4.817
2001-04-29,4.577,4.671,4.77,4.817
2001-04-30,4.692,4.741,4.802,4.822
2001-05-01,4.692,4.741,4.802,4.822
2001-05-02,4.728,4.764,4.817,4.845
2001-05-03,4.729,4.768,4.82,4.843
2001-05-04,4.687,4.743,4.814,4.831
2001-05-05,4.687,4.743,4.814,4.831
2001-05-06,4.687,4.743,4.814,4.831
2001-05-07,4.665,4.727,4.804,4.829
2001-05-08,4.636,4.708,4.801,4.822
2001-05-09,4.631,4.701,4.793,4.816
2001-05-10,4.576,4.657,4.766,4.807
2001-05-11,4.391,4.468,4.563,4.596
2001-05-12,4.391,4.468,4.563,4.596
2001-05-13,4.391,4.468,4.563,4.596
2001-05-14,4.446,4.501,4.572,4.594
2001-05-15,4.433,4.49,4.572,4.593
2001-05-16,4.424,4.471,4.567,4.592
2001-05-17,4.442,4.477,4.564,4.589
2001-05-18,4.44,4.471,4.557,4.586
2001-05-19,4.44,4.471,4.557,4.586
2001-05-20,4.44,4.471,4.557,4.586
2001-05-21,4.491,4.496,4.557,4.581
2001-05-22,4.458,4.474,4.555,4.58
2001-05-23,4.505,4.502,4.563,4.583
2001-05-24,4.485,4.493,4.559,4.586
2001-05-25,4.479,4.49,4.564,4.587
2001-05-26,4.479,4.49,4.564,4.587
2001-05-27,4.479,4.49,4.564,4.587
2001-05-28,4.475,4.488,4.564,4.587
2001-05-29,4.456,4.477,4.56,4.589
2001-05-30,4.439,4.459,4.544,4.584
2001-05-31,4.434,4.446,4.531,4.574
2001-06-01,4.396,4.416,4.513,4.562
2001-06-02,4.396,4.416,4.513,4.562
2001-06-03,4.396,4.416,4.513,4.562
2001-06-04,4.359,4.388,4.496,4.555
2001-06-05,4.349,4.379,4.486,4.55
2001-06-06,4.304,4.343,4.449,4.514
2001-06-07,4.307,4.334,4.433,4.488
2001-06-08,4.321,4.357,4.451,4.53
2001-06-09,4.321,4.357,4.451,4.53
2001-06-10,4.321,4.357,4.451,4.53
2001-06-11,4.315,4.348,4.451,4.532
2001-06-12,4.318,4.349,4.449,4.529
2001-06-13,4.385,4.4,4.47,4.541
2001-06-14,4.379,4.397,4.474,4.541
2001-06-15,4.347,4.375,4.465,4.541
2001-06-16,4.347,4.375,4.465,4.541
2001-06-17,4.347,4.375,4.465,4.541
2001-06-18,4.334,4.366,4.464,4.541
2001-06-19,4.326,4.36,4.462,4.536
2001-06-20,4.302,4.342,4.452,4.529
2001-06-21,4.269,4.318,4.433,4.511
2001-06-22,4.262,4.315,4.433,4.525
2001-06-23,4.262,4.315,4.433,4.525
2001-06-24,4.262,4.315,4.433,4.525
2001-06-25,4.245,4.307,4.432,4.525
2001-06-26,4.231,4.302,4.426,4.523
2001-06-27,4.26,4.326,4.435,4.526
2001-06-28,4.236,4.316,4.41,4.508
2001-06-29,4.317,4.373,4.441,4.523
2001-06-30,4.317,4.373,4.441,4.523
2001-07-01,4.317,4.373,4.441,4.523
2001-07-02,4.305,4.361,4.435,4.517
2001-07-03,4.284,4.339,4.416,4.502
2001-07-04,4.37,4.405,4.448,4.529
2001-07-05,4.349,4.391,4.446,4.516
2001-07-06,4.375,4.423,4.471,4.536
2001-07-07,4.375,4.423,4.471,4.536
2001-07-08,4.375,4.423,4.471,4.536
2001-07-09,4.349,4.415,4.482,4.541
2001-07-10,4.367,4.43,4.499,4.538
2001-07-11,4.317,4.402,4.487,4.533
2001-07-12,4.337,4.409,4.487,4.534
2001-07-13,4.325,4.401,4.484,4.533
2001-07-14,4.325,4.401,4.484,4.533
2001-07-15,4.325,4.401,4.484,4.533
2001-07-16,4.327,4.404,4.486,4.536
2001-07-17,4.32,4.399,4.483,4.534
2001-07-18,4.321,4.4,4.483,4.534
2001-07-19,4.283,4.368,4.466,4.505
2001-07-20,4.309,4.389,4.475,4.518
2001-07-21,4.309,4.389,4.475,4.518
2001-07-22,4.309,4.389,4.475,4.518
2001-07-23,4.294,4.384,4.474,4.519
2001-07-24,4.283,4.377,4.469,4.523
2001-07-25,4.291,4.383,4.466,4.523
2001-07-26,4.299,4.383,4.464,4.523
2001-07-27,4.268,4.37,4.457,4.519
2001-07-28,4.268,4.37,4.457,4.519
2001-07-29,4.268,4.37,4.457,4.519
2001-07-30,4.241,4.352,4.455,4.516
2001-07-31,4.226,4.336,4.444,4.514
2001-08-01,4.215,4.323,4.429,4.505
2001-08-02,4.207,4.309,4.415,4.489
2001-08-03,4.229,4.336,4.433,4.529
2001-08-04,4.229,4.336,4.433,4.529
2001-08-05,4.229,4.336,4.433,4.529
2001-08-06,4.189,4.307,4.425,4.525
2001-08-07,4.188,4.301,4.425,4.523
2001-08-08,4.21,4.312,4.431,4.524
2001-08-09,4.156,4.28,4.41,4.518
2001-08-10,4.123,4.248,4.382,4.507
2001-08-11,4.123,4.248,4.382,4.507
2001-08-12,4.123,4.248,4.382,4.507
2001-08-13,4.091,4.218,4.362,4.499
2001-08-14,4.099,4.222,4.36,4.497
2001-08-15,4.086,4.213,4.357,4.495
2001-08-16,4.077,4.2,4.346,4.487
2001-08-17,4.078,4.203,4.345,4.484
2001-08-18,4.078,4.203,4.345,4.484
2001-08-19,4.078,4.203,4.345,4.484
2001-08-20,4.047,4.18,4.335,4.475
2001-08-21,4.046,4.176,4.325,4.466
2001-08-22,4.043,4.165,4.308,4.433
2001-08-23,4.07,4.177,4.313,4.426
2001-08-24,4.087,4.188,4.311,4.421
2001-08-25,4.087,4.188,4.311,4.421
2001-08-26,4.087,4.188,4.311,4.421
2001-08-27,4.105,4.198,4.315,4.422
2001-08-28,4.079,4.184,4.305,4.419
2001-08-29,4.03,4.15,4.27,4.36
2001-08-30,4.043,4.16,4.276,4.368
2001-08-31,3.975,4.123,4.253,4.315
2001-09-01,3.975,4.123,4.253,4.315
2001-09-02,3.975,4.123,4.253,4.315
2001-09-03,3.976,4.13,4.254,4.314
2001-09-04,4.005,4.159,4.258,4.314
2001-09-05,4.078,4.187,4.276,4.316
2001-09-06,4.089,4.185,4.279,4.314
2001-09-07,4.023,4.151,4.264,4.308
2001-09-08,4.023,4.151,4.264,4.308
2001-09-09,4.023,4.151,4.264,4.308
2001-09-10,3.966,4.114,4.242,4.301
2001-09-11,3.997,4.127,4.242,4.301
2001-09-12,3.883,4.048,4.176,4.291
2001-09-13,3.886,4.034,4.165,4.297
2001-09-14,3.828,3.991,4.16,4.286
2001-09-15,3.828,3.991,4.16,4.286
2001-09-16,3.828,3.991,4.16,4.286
2001-09-17,3.799,3.973,4.137,4.226
2001-09-18,3.59,3.707,3.779,3.808
2001-09-19,3.597,3.686,3.76,3.754
2001-09-20,3.567,3.618,3.701,3.758
2001-09-21,3.552,3.594,3.69,3.75
2001-09-22,3.552,3.594,3.69,3.75
2001-09-23,3.552,3.594,3.69,3.75
2001-09-24,3.545,3.583,3.661,3.749
2001-09-25,3.518,3.571,3.654,3.739
2001-09-26,3.509,3.559,3.648,3.735
2001-09-27,3.495,3.552,3.655,3.728
2001-09-28,3.496,3.546,3.656,3.727
2001-09-29,3.496,3.546,3.656,3.727
2001-09-30,3.496,3.546,3.656,3.727
2001-10-01,3.493,3.546,3.656,3.727
2001-10-02,3.477,3.537,3.651,3.722
2001-10-03,3.404,3.491,3.622,3.71
2001-10-04,3.392,3.468,3.598,3.692
2001-10-05,3.345,3.43,3.558,3.64
2001-10-06,3.345,3.43,3.558,3.64
2001-10-07,3.345,3.43,3.558,3.64
2001-10-08,3.347,3.429,3.557,3.669
2001-10-09,3.372,3.458,3.582,3.688
2001-10-10,3.41,3.491,3.624,3.789
2001-10-11,3.417,3.491,3.614,3.742
2001-10-12,3.466,3.525,3.656,3.783
2001-10-13,3.466,3.525,3.656,3.783
2001-10-14,3.466,3.525,3.656,3.783
2001-10-15,3.427,3.501,3.636,3.776
2001-10-16,3.405,3.485,3.626,3.769
2001-10-17,3.408,3.498,3.645,3.821
2001-10-18,3.399,3.483,3.633,3.782
2001-10-19,3.353,3.451,3.607,3.761
2001-10-20,3.353,3.451,3.607,3.761
2001-10-21,3.353,3.451,3.607,3.761
2001-10-22,3.333,3.425,3.58,3.708
2001-10-23,3.34,3.428,3.579,3.698
2001-10-24,3.343,3.437,3.575,3.684
2001-10-25,3.326,3.425,3.563,3.651
2001-10-26,3.324,3.432,3.579,3.709
2001-10-27,3.324,3.432,3.579,3.709
2001-10-28,3.324,3.432,3.579,3.709
2001-10-29,3.282,3.414,3.576,3.701
2001-10-30,3.232,3.372,3.558,3.671
2001-10-31,3.201,3.348,3.522,3.642
2001-11-01,3.193,3.342,3.512,3.623
2001-11-02,3.179,3.33,3.499,3.616
2001-11-03,3.179,3.33,3.499,3.616
2001-11-04,3.179,3.33,3.499,3.616
2001-11-05,3.165,3.326,3.491,3.613
2001-11-06,3.111,3.287,3.467,3.621
2001-11-07,3.043,3.21,3.371,3.542
2001-11-08,2.994,3.159,3.324,3.438
2001-11-09,3.02,3.165,3.342,3.423
2001-11-10,3.02,3.165,3.342,3.423
2001-11-11,3.02,3.165,3.342,3.423
2001-11-12,3.056,3.185,3.35,3.419
2001-11-13,3.063,3.195,3.351,3.422
2001-11-14,3.105,3.201,3.338,3.367
2001-11-15,3.214,3.249,3.359,3.357
2001-11-16,3.328,3.316,3.383,3.356
2001-11-17,3.328,3.316,3.383,3.356
2001-11-18,3.328,3.316,3.383,3.356
2001-11-19,3.315,3.296,3.373,3.327
2001-11-20,3.238,3.253,3.349,3.31
2001-11-21,3.265,3.278,3.363,3.349
2001-11-22,3.343,3.306,3.38,3.358
2001-11-23,3.318,3.297,3.375,3.345
2001-11-24,3.318,3.297,3.375,3.345
2001-11-25,3.318,3.297,3.375,3.345
2001-11-26,3.302,3.283,3.369,3.343
2001-11-27,3.309,3.292,3.377,3.343
2001-11-28,3.307,3.288,3.376,3.341
2001-11-29,3.268,3.274,3.376,3.449
2001-11-30,3.217,3.242,3.36,3.425
2001-12-01,3.217,3.242,3.36,3.425
2001-12-02,3.217,3.242,3.36,3.425
2001-12-03,3.183,3.22,3.346,3.422
2001-12-04,3.187,3.221,3.348,3.424
2001-12-05,3.194,3.226,3.348,3.424
2001-12-06,3.341,3.277,3.364,3.423
2001-12-07,3.378,3.299,3.37,3.422
2001-12-08,3.378,3.299,3.37,3.422
2001-12-09,3.378,3.299,3.37,3.422
2001-12-10,3.363,3.28,3.36,3.42
2001-12-11,3.304,3.251,3.351,3.423
2001-12-12,3.297,3.247,3.351,3.429
2001-12-13,3.236,3.222,3.342,3.425
2001-12-14,3.291,3.247,3.346,3.424
2001-12-15,3.291,3.247,3.346,3.424
2001-12-16,3.291,3.247,3.346,3.424
2001-12-17,3.334,3.27,3.349,3.426
2001-12-18,3.343,3.278,3.35,3.428
2001-12-19,3.303,3.263,3.348,3.44
2001-12-20,3.299,3.262,3.343,3.439
2001-12-21,3.302,3.254,3.339,3.436
2001-12-22,3.302,3.254,3.339,3.436
2001-12-23,3.302,3.254,3.339,3.436
2001-12-24,3.32,3.259,3.34,3.434
2001-12-25,3.32,3.259,3.34,3.434
2001-12-26,3.32,3.259,3.34,3.434
2001-12-27,3.349,3.269,3.319,3.359
2001-12-28,3.341,3.256,3.294,3.33
2001-12-29,3.341,3.256,3.294,3.33
2001-12-30,3.341,3.256,3.294,3.33
2001-12-31,3.341,3.256,3.294,3.33
2002-01-01,3.341,3.256,3.294,3.33
2002-01-02,3.312,3.228,3.279,3.312
2002-01-03,3.337,3.239,3.272,3.318
2002-01-04,3.367,3.267,3.292,3.357
2002-01-05,3.367,3.267,3.292,3.357
2002-01-06,3.367,3.267,3.292,3.357
2002-01-07,3.415,3.298,3.312,3.353
2002-01-08,3.373,3.285,3.311,3.347
2002-01-09,3.42,3.31,3.325,3.356
2002-01-10,3.45,3.326,3.338,3.36
2002-01-11,3.501,3.352,3.345,3.353
2002-01-12,3.501,3.352,3.345,3.353
2002-01-13,3.501,3.352,3.345,3.353
2002-01-14,3.42,3.317,3.331,3.35
2002-01-15,3.444,3.325,3.329,3.345
2002-01-16,3.449,3.335,3.335,3.346
2002-01-17,3.47,3.35,3.344,3.348
2002-01-18,3.475,3.351,3.345,3.349
2002-01-19,3.475,3.351,3.345,3.349
2002-01-20,3.475,3.351,3.345,3.349
2002-01-21,3.486,3.354,3.346,3.346
2002-01-22,3.519,3.368,3.349,3.349
2002-01-23,3.558,3.389,3.361,3.347
2002-01-24,3.563,3.394,3.369,3.353
2002-01-25,3.61,3.419,3.378,3.354
2002-01-26,3.61,3.419,3.378,3.354
2002-01-27,3.61,3.419,3.378,3.354
2002-01-28,3.649,3.423,3.381,3.356
2002-01-29,3.616,3.406,3.378,3.353
2002-01-30,3.572,3.384,3.362,3.352
2002-01-31,3.624,3.411,3.371,3.353
2002-02-01,3.633,3.415,3.375,3.351
2002-02-02,3.633,3.415,3.375,3.351
2002-02-03,3.633,3.415,3.375,3.351
2002-02-04,3.575,3.39,3.364,3.349
2002-02-05,3.541,3.374,3.357,3.346
2002-02-06,3.528,3.367,3.353,3.343
2002-02-07,3.515,3.357,3.347,3.334
2002-02-08,3.572,3.386,3.353,3.335
2002-02-09,3.572,3.386,3.353,3.335
2002-02-10,3.572,3.386,3.353,3.335
2002-02-11,3.589,3.397,3.354,3.335
2002-02-12,3.564,3.386,3.352,3.334
2002-02-13,3.625,3.414,3.358,3.335
2002-02-14,3.622,3.409,3.358,3.335
2002-02-15,3.603,3.398,3.354,3.333
2002-02-16,3.603,3.398,3.354,3.333
2002-02-17,3.603,3.398,3.354,3.333
2002-02-18,3.594,3.393,3.352,3.332
2002-02-19,3.588,3.392,3.352,3.329
2002-02-20,3.618,3.409,3.352,3.323
2002-02-21,3.632,3.414,3.354,3.327
2002-02-22,3.594,3.397,3.355,3.329
2002-02-23,3.594,3.397,3.355,3.329
2002-02-24,3.594,3.397,3.355,3.329
2002-02-25,3.598,3.402,3.354,3.333
2002-02-26,3.633,3.42,3.365,3.338
2002-02-27,3.636,3.419,3.367,3.343
2002-02-28,3.613,3.412,3.366,3.342
2002-03-01,3.617,3.413,3.367,3.342
2002-03-02,3.617,3.413,3.367,3.342
2002-03-03,3.617,3.413,3.367,3.342
2002-03-04,3.674,3.431,3.37,3.344
2002-03-05,3.676,3.433,3.369,3.344
2002-03-06,3.708,3.439,3.369,3.343
2002-03-07,3.714,3.442,3.368,3.341
2002-03-08,3.774,3.479,3.374,3.342
2002-03-09,3.774,3.479,3.374,3.342
2002-03-10,3.774,3.479,3.374,3.342
2002-03-11,3.774,3.478,3.374,3.342
2002-03-12,3.774,3.478,3.374,3.343
2002-03-13,3.8,3.486,3.374,3.344
2002-03-14,3.781,3.475,3.379,3.339
2002-03-15,3.837,3.5,3.381,3.336
2002-03-16,3.837,3.5,3.381,3.336
2002-03-17,3.837,3.5,3.381,3.336
2002-03-18,3.841,3.497,3.381,3.334
2002-03-19,3.844,3.503,3.382,3.332
2002-03-20,3.835,3.499,3.382,3.333
2002-03-21,3.893,3.529,3.393,3.34
2002-03-22,3.902,3.539,3.401,3.347
2002-03-23,3.902,3.539,3.401,3.347
2002-03-24,3.902,3.539,3.401,3.347
2002-03-25,3.971,3.581,3.428,3.362
2002-03-26,3.986,3.61,3.452,3.379
2002-03-27,3.957,3.596,3.45,3.363
2002-03-28,3.953,3.594,3.448,3.362
2002-03-29,3.953,3.594,3.448,3.362
2002-03-30,3.953,3.594,3.448,3.362
2002-03-31,3.953,3.594,3.448,3.362
2002-04-01,3.953,3.594,3.448,3.362
2002-04-02,3.994,3.602,3.446,3.361
2002-04-03,3.961,3.589,3.441,3.357
2002-04-04,3.941,3.579,3.435,3.353
2002-04-05,3.935,3.577,3.43,3.348
2002-04-06,3.935,3.577,3.43,3.348
2002-04-07,3.935,3.577,3.43,3.348
2002-04-08,3.891,3.558,3.422,3.346
2002-04-09,3.908,3.567,3.426,3.341
2002-04-10,3.865,3.547,3.413,3.335
2002-04-11,3.898,3.554,3.414,3.331
2002-04-12,3.884,3.546,3.411,3.327
2002-04-13,3.884,3.546,3.411,3.327
2002-04-14,3.884,3.546,3.411,3.327
2002-04-15,3.843,3.524,3.408,3.325
2002-04-16,3.842,3.524,3.399,3.324
2002-04-17,3.883,3.541,3.395,3.321
2002-04-18,3.869,3.531,3.393,3.323
2002-04-19,3.846,3.523,3.388,3.326
2002-04-20,3.846,3.523,3.388,3.326
2002-04-21,3.846,3.523,3.388,3.326
2002-04-22,3.832,3.517,3.389,3.328
2002-04-23,3.8,3.505,3.392,3.332
2002-04-24,3.823,3.507,3.393,3.334
2002-04-25,3.766,3.484,3.387,3.334
2002-04-26,3.773,3.493,3.392,3.335
2002-04-27,3.773,3.493,3.392,3.335
2002-04-28,3.773,3.493,3.392,3.335
2002-04-29,3.752,3.494,3.386,3.335
2002-04-30,3.759,3.494,3.385,3.333
2002-05-01,3.759,3.494,3.385,3.333
